aggregation_level,service_mode,reporting_group,measure_group,measure,category,weighted_percent,ObjectId
Reporting Group,Bus,11,Access Mode,Access to First MBTA Service,Taxi or Rideshare Company,0.0182673979849846,310
Reporting Group,Bus,11,Access Mode,Access to First MBTA Service,"Bike, Scooter or Other Micromobility",0.0322480258295406,311
Reporting Group,Bus,11,Access Mode,Access to First MBTA Service,The RIDE,0.00511922822577508,312
Reporting Group,Bus,11,Alternative Modes,Alternative Mode,Different MBTA Service,0.586804640126549,313
Reporting Group,Bus,11,Alternative Modes,Alternative Mode,Drive Alone,0.215067229106248,314
Reporting Group,Bus,11,Alternative Modes,Alternative Mode,Taxi or Rideshare Company,0.243277089375165,315
Reporting Group,Bus,11,Alternative Modes,Alternative Mode,Walk,0.166424993408911,316
Reporting Group,Bus,11,Alternative Modes,Alternative Mode,Drive or Ride in a Carpool,0.0415897706301081,317
Reporting Group,Bus,11,Alternative Modes,Alternative Mode,"Bike, Scooter, or Other Micromobility",0.083245452148695,318
Reporting Group,Bus,11,Alternative Modes,Alternative Mode,Private Shuttle or Other Transit,0.045148958607962,319
Reporting Group,Bus,11,Alternative Modes,Alternative Mode,Other,0,320
Reporting Group,Bus,11,Alternative Modes,Used Alternative Mode,No,0.8777941567386,321
Reporting Group,Bus,11,Alternative Modes,Used Alternative Mode,Yes,0.122213898488034,322
Reporting Group,Bus,11,Fares,Fare Product,Monthly Pass,0.480116870606406,323
Reporting Group,Bus,11,Fares,Fare Product,Pay-as-you-go,0.279677411650439,324
Reporting Group,Bus,11,Fares,Fare Product,7-day Pass,0.15955066913995,325
Reporting Group,Bus,11,Fares,Fare Product,Student Pass (M7),0.0634429061611827,326
Reporting Group,Bus,11,Fares,Fare Product,1-day Pass,0.0104769562690572,327
Reporting Group,Bus,11,Fares,Fare Product,Other,0.00672722495999491,328
Reporting Group,Bus,11,Fares,Reduced Fares,Full Fare,0.77987933732316,329
Reporting Group,Bus,11,Fares,Reduced Fares,Full Fare - Subsidized by Employer,0.102127728218612,330
Reporting Group,Bus,11,Fares,Reduced Fares,Student (S-Card or M7),0.016566921004662,331
Reporting Group,Bus,11,Fares,Reduced Fares,Senior CharlieCard,0.0659611879143747,332
Reporting Group,Bus,11,Fares,Reduced Fares,Youth Pass,0.00552499556387218,333
Reporting Group,Bus,11,Fares,Reduced Fares,Transportation Access Pass (TAP),0.0299478956622736,334
Reporting Group,Bus,11,Income,Household Income,Less than 40% of Area Median Income,0.154710251653942,335
Reporting Group,Bus,11,Income,Household Income,30% to 60% of Area Median Income,0.20382297446839,336
Reporting Group,Bus,11,Income,Household Income,60% to 80% of Area Median Income,0.163817879292089,337
Reporting Group,Bus,11,Income,Household Income,80% to 100% of Area Median Income,0.163993025977438,338
Reporting Group,Bus,11,Income,Household Income,100% to 140%  of Area Median Income,0.159813389167974,339
Reporting Group,Bus,11,Income,Household Income,130% to 200% of Area Median Income,0.0680444872580786,340
Reporting Group,Bus,11,Income,Household Income,200% or more of Area Median Income,0.0295599837591255,341
Reporting Group,Bus,11,Income,Household Income,Prefer not to say,0.0562380084229633,342
Reporting Group,Bus,11,Income,Title VI Low-Income,Yes,0.553477582352693,343
Reporting Group,Bus,11,Income,Title VI Low-Income,No,0.446522417647307,344
Reporting Group,Bus,11,Other Demographics,Ability to Understand English,Always,0.869412223646395,345
Reporting Group,Bus,11,Other Demographics,Ability to Understand English,Often,0.0764754117937409,346
Reporting Group,Bus,11,Other Demographics,Ability to Understand English,Sometimes,0.0541123645598643,347
Reporting Group,Bus,11,Other Demographics,Age,Under 18,0.016069095546185,348
Reporting Group,Bus,11,Other Demographics,Age,18 to 25,0.345376027788426,349
Reporting Group,Bus,11,Other Demographics,Age,26 to 34,0.416419580200746,350
Reporting Group,Bus,11,Other Demographics,Age,35 to 44,0.127559202960344,351
Reporting Group,Bus,11,Other Demographics,Age,45 to 64,0.0797665521854439,352
Reporting Group,Bus,11,Other Demographics,Age,65 or older,0.0148173646370372,353
Reporting Group,Bus,11,Other Demographics,Gender,Female,0.721329876371455,354
Reporting Group,Bus,11,Other Demographics,Gender,Male,0.266568122174092,355
Reporting Group,Bus,11,Other Demographics,Gender,Non-Binary,0.00667941948335283,356
Reporting Group,Bus,11,Other Demographics,Gender,Prefer not to say,0.0054146773326588,357
Reporting Group,Bus,11,Race and Ethnicity,Hispanic or Latine,Yes,0.18590919151358,358
Reporting Group,Bus,11,Race and Ethnicity,Hispanic or Latine,No,0.756505517437632,359
Reporting Group,Bus,11,Race and Ethnicity,Hispanic or Latine,Prefer not to say,0.0575852910487874,360
Reporting Group,Bus,11,Race and Ethnicity,Race,American Indian or Alaska Native,0.018680341987903,361
Reporting Group,Bus,11,Race and Ethnicity,Race,Asian,0.1861584564925,362
Reporting Group,Bus,11,Race and Ethnicity,Race,Black or African American,0.154327153745114,363
Reporting Group,Bus,11,Race and Ethnicity,Race,Middle Eastern or North African,0.00538780389966887,364
Reporting Group,Bus,11,Race and Ethnicity,Race,Native Hawaiian or other Pacific Islander,0.0568747591219059,365
Reporting Group,Bus,11,Race and Ethnicity,Race,White,0.637129441005514,366
Reporting Group,Bus,11,Race and Ethnicity,Race,Other,0.0369438173967075,367
Reporting Group,Bus,11,Race and Ethnicity,Race,Prefer not to say,0.0103508758130865,368
Reporting Group,Bus,11,Race and Ethnicity,Title VI Minority,Yes,0.444401095778877,369
Reporting Group,Bus,11,Race and Ethnicity,Title VI Minority,No,0.555598904221123,370
Reporting Group,Bus,11,Trip Purpose and Frequency,Frequency,6 to 7 days per week,0.0702328655289041,371
Reporting Group,Bus,11,Trip Purpose and Frequency,Frequency,5 days per week,0.375500524822144,372
Reporting Group,Bus,11,Trip Purpose and Frequency,Frequency,3 to 4 days per week,0.229382264899118,373
Reporting Group,Bus,11,Trip Purpose and Frequency,Frequency,1 to 2 days per week,0.196610037709443,374
Reporting Group,Bus,11,Trip Purpose and Frequency,Frequency,1 to 3 days per month,0.0514092446448704,375
Reporting Group,Bus,11,Trip Purpose and Frequency,Frequency,Less than once per month,0.0768650623955215,376
Reporting Group,Bus,11,Trip Purpose and Frequency,Trip Purpose,Home-based Work,0.67725515307239,377
Reporting Group,Bus,11,Trip Purpose and Frequency,Trip Purpose,Home-based School,0.0106668395840257,378
Reporting Group,Bus,11,Trip Purpose and Frequency,Trip Purpose,Home-based Social Activity,0.0884796511392282,379
Reporting Group,Bus,11,Trip Purpose and Frequency,Trip Purpose,Home-based Other,0.116386891783453,380
Reporting Group,Bus,11,Trip Purpose and Frequency,Trip Purpose,Non-home Based,0.107219569922106,381
Reporting Group,Bus,11,Vehicles,Cars per Capita,0,0.412314063905091,382
Reporting Group,Bus,11,Vehicles,Cars per Capita,Strictly between 0 and 0.5,0.31722368431908,383
Reporting Group,Bus,11,Vehicles,Cars per Capita,0.5,0.084827284652383,384
Reporting Group,Bus,11,Vehicles,Cars per Capita,Strictly between 0.5 and 1,0.0348070719654157,385
Reporting Group,Bus,11,Vehicles,Cars per Capita,1 or more,0.145193093036111,386
Reporting Group,Bus,11,Vehicles,Usable Cars,0,0.426886469873605,387
Reporting Group,Bus,11,Vehicles,Usable Cars,1,0.31898819724361,388
Reporting Group,Bus,11,Vehicles,Usable Cars,2,0.248622207203946,389
Reporting Group,Bus,11,Vehicles,Usable Cars,3 or more,0.00551117118421794,390
Reporting Group,Bus,111,Access Mode,Access to First MBTA Service,Walked,0.974449686479315,391
Reporting Group,Bus,111,Access Mode,Access to First MBTA Service,Carpooled or Dropped off by Personal Vehicle,0.0036687568045645,392
Reporting Group,Bus,111,Access Mode,Access to First MBTA Service,Drove Alone,0.000940922560751392,393
Reporting Group,Bus,111,Access Mode,Access to First MBTA Service,Private Shuttle or Other Transit,0.00649152448681867,394
Reporting Group,Bus,111,Access Mode,Access to First MBTA Service,Taxi or Rideshare Company,0.0036687568045645,395
Reporting Group,Bus,111,Access Mode,Access to First MBTA Service,"Bike, Scooter or Other Micromobility",0.00889730605338864,396
Reporting Group,Bus,111,Access Mode,Access to First MBTA Service,The RIDE,0.00188184512150278,397
Reporting Group,Bus,111,Alternative Modes,Alternative Mode,Different MBTA Service,0.381202290076336,398
Reporting Group,Bus,111,Alternative Modes,Alternative Mode,Drive Alone,0.153235600277585,399
Reporting Group,Bus,111,Alternative Modes,Alternative Mode,Taxi or Rideshare Company,0.266698473282443,400
Reporting Group,Bus,111,Race and Ethnicity,Race,Asian,0.0649909719911203,401
Reporting Group,Bus,21,Alternative Modes,Alternative Mode,Taxi or Rideshare Company,0.374187803027804,402
Reporting Group,Bus,111,Race and Ethnicity,Race,Black or African American,0.177800319956377,403
Reporting Group,Bus,111,Race and Ethnicity,Race,Middle Eastern or North African,0.0533928874526046,404
Reporting Group,Bus,111,Race and Ethnicity,Race,Native Hawaiian or other Pacific Islander,0.00247384817709064,405
Reporting Group,Bus,21,Alternative Modes,Alternative Mode,Walk,0.0990138197170091,406
Reporting Group,Bus,"114, 116, & 117",Trip Purpose and Frequency,Trip Purpose,Home-based School,0.0547605560197612,407
Reporting Group,Bus,111,Race and Ethnicity,Race,White,0.415943289937412,408
Reporting Group,Bus,21,Alternative Modes,Alternative Mode,Drive or Ride in a Carpool,0.109024044328639,409
Reporting Group,Bus,"114, 116, & 117",Trip Purpose and Frequency,Trip Purpose,Home-based Social Activity,0.148575484547803,410
Reporting Group,Bus,111,Race and Ethnicity,Race,Other,0.23792111217585,411
Reporting Group,Bus,111,Race and Ethnicity,Race,Prefer not to say,0.0680127822171614,412
Reporting Group,Bus,111,Race and Ethnicity,Title VI Minority,Yes,0.826846464347946,413
Reporting Group,Bus,111,Race and Ethnicity,Title VI Minority,No,0.173153535652054,414
Reporting Group,Bus,111,Trip Purpose and Frequency,Frequency,6 to 7 days per week,0.0754179537536886,415
Reporting Group,Bus,111,Trip Purpose and Frequency,Frequency,5 days per week,0.523747372368668,416
Reporting Group,Bus,111,Trip Purpose and Frequency,Frequency,3 to 4 days per week,0.195952214118646,417
Reporting Group,Bus,111,Trip Purpose and Frequency,Frequency,1 to 2 days per week,0.108538444837013,418
Reporting Group,Bus,111,Trip Purpose and Frequency,Frequency,1 to 3 days per month,0.0433078054220494,419
Reporting Group,Bus,111,Trip Purpose and Frequency,Frequency,Less than once per month,0.0530349758702024,420
Reporting Group,Bus,111,Trip Purpose and Frequency,Trip Purpose,Home-based Work,0.652503333420482,421
Reporting Group,Bus,111,Trip Purpose and Frequency,Trip Purpose,Home-based School,0.0589963136291145,422
Reporting Group,Bus,111,Trip Purpose and Frequency,Trip Purpose,Home-based Social Activity,0.0676671285523805,423
Reporting Group,Bus,111,Trip Purpose and Frequency,Trip Purpose,Home-based Other,0.193887421893383,424
Reporting Group,Bus,111,Trip Purpose and Frequency,Trip Purpose,Non-home Based,0.0269458025046406,425
Reporting Group,Bus,111,Vehicles,Cars per Capita,0,0.458511931232988,426
Reporting Group,Bus,111,Vehicles,Cars per Capita,Strictly between 0 and 0.5,0.401989770124766,427
Reporting Group,Bus,111,Vehicles,Cars per Capita,0.5,0.068978504514501,428
Reporting Group,Bus,111,Vehicles,Cars per Capita,Strictly between 0.5 and 1,0.017555346638062,429
Reporting Group,Bus,111,Vehicles,Cars per Capita,1 or more,0.0377384182370486,430
Reporting Group,Bus,111,Vehicles,Usable Cars,0,0.454254514560111,431
Reporting Group,Bus,111,Vehicles,Usable Cars,1,0.44384264660929,432
Reporting Group,Bus,111,Vehicles,Usable Cars,2,0.0868196228191406,433
Reporting Group,Bus,111,Vehicles,Usable Cars,3 or more,0.0150832160114581,434
Reporting Group,Bus,"114, 116, & 117",Access Mode,Access to First MBTA Service,Walked,0.957779699661923,435
Reporting Group,Bus,"114, 116, & 117",Access Mode,Access to First MBTA Service,Carpooled or Dropped off by Personal Vehicle,0.0152345540280625,436
Reporting Group,Bus,"114, 116, & 117",Access Mode,Access to First MBTA Service,Private Shuttle or Other Transit,0.00744900561671707,437
Reporting Group,Bus,"114, 116, & 117",Access Mode,Access to First MBTA Service,Taxi or Rideshare Company,0.0126122049018273,438
Reporting Group,Bus,"114, 116, & 117",Access Mode,Access to First MBTA Service,"Bike, Scooter or Other Micromobility",0.00692453579147003,439
Reporting Group,Bus,"114, 116, & 117",Alternative Modes,Alternative Mode,Different MBTA Service,0.286888093404021,440
Reporting Group,Bus,"114, 116, & 117",Alternative Modes,Alternative Mode,Drive Alone,0.106280302687027,441
Reporting Group,Bus,"114, 116, & 117",Alternative Modes,Alternative Mode,Taxi or Rideshare Company,0.494698445783678,442
Reporting Group,Bus,"114, 116, & 117",Alternative Modes,Alternative Mode,Walk,0.130975576600662,443
Reporting Group,Bus,"114, 116, & 117",Alternative Modes,Alternative Mode,Drive or Ride in a Carpool,0.146902895464226,444
Reporting Group,Bus,"114, 116, & 117",Alternative Modes,Alternative Mode,"Bike, Scooter, or Other Micromobility",0.110675608319362,445
Reporting Group,Bus,"114, 116, & 117",Alternative Modes,Alternative Mode,Private Shuttle or Other Transit,0.0109882640808374,446
Reporting Group,Bus,"114, 116, & 117",Alternative Modes,Alternative Mode,Other,0,447
Reporting Group,Bus,"114, 116, & 117",Alternative Modes,Used Alternative Mode,No,0.872746982602453,448
Reporting Group,Bus,"114, 116, & 117",Alternative Modes,Used Alternative Mode,Yes,0.127253978428695,449
Reporting Group,Bus,"114, 116, & 117",Fares,Fare Product,Monthly Pass,0.284715756653603,450
Reporting Group,Bus,"114, 116, & 117",Fares,Fare Product,Pay-as-you-go,0.438834681999004,451
Reporting Group,Bus,"114, 116, & 117",Fares,Fare Product,7-day Pass,0.235019181824803,452
Reporting Group,Bus,"114, 116, & 117",Fares,Fare Product,Student Pass (M7),0.0322793991728884,453
Reporting Group,Bus,"114, 116, & 117",Fares,Fare Product,Semester Pass,0.00633817094558818,454
Reporting Group,Bus,"114, 116, & 117",Fares,Fare Product,1-day Pass,0.00150187094145459,455
Reporting Group,Bus,21,Alternative Modes,Alternative Mode,"Bike, Scooter, or Other Micromobility",0.0746066822784393,456
Reporting Group,Bus,21,Alternative Modes,Alternative Mode,Private Shuttle or Other Transit,0.0283980342359577,457
Reporting Group,Bus,"114, 116, & 117",Trip Purpose and Frequency,Trip Purpose,Home-based Other,0.214796123812579,458
Reporting Group,Bus,21,Alternative Modes,Alternative Mode,Other,0,459
Reporting Group,Bus,21,Alternative Modes,Used Alternative Mode,No,0.817393661070541,460
Reporting Group,Bus,"114, 116, & 117",Trip Purpose and Frequency,Trip Purpose,Non-home Based,0.0413963088665008,461
Reporting Group,Bus,21,Alternative Modes,Used Alternative Mode,Yes,0.182603327561545,462
Reporting Group,Bus,"114, 116, & 117",Vehicles,Cars per Capita,0,0.52886376295968,463
Reporting Group,Bus,21,Fares,Fare Product,Monthly Pass,0.423181863808223,464
Reporting Group,Bus,"114, 116, & 117",Vehicles,Cars per Capita,Strictly between 0 and 0.5,0.320601623973144,465
Reporting Group,Bus,21,Fares,Fare Product,Pay-as-you-go,0.251319363542069,466
Reporting Group,Bus,"114, 116, & 117",Vehicles,Cars per Capita,0.5,0.0913279596648366,467
Reporting Group,Bus,21,Fares,Fare Product,7-day Pass,0.217826540575562,468
Reporting Group,Bus,"114, 116, & 117",Vehicles,Cars per Capita,Strictly between 0.5 and 1,0.0194512684383877,469
Reporting Group,Bus,21,Fares,Fare Product,Student Pass (M7),0.0732547139680676,470
Reporting Group,Bus,"114, 116, & 117",Vehicles,Cars per Capita,1 or more,0.0248770444361556,471
Reporting Group,Bus,21,Fares,Fare Product,Semester Pass,0.00726068190183023,472
Reporting Group,Bus,"114, 116, & 117",Vehicles,Usable Cars,0,0.527560951297192,473
Reporting Group,Bus,21,Fares,Fare Product,1-day Pass,0.0245044211986361,474
Reporting Group,Bus,"114, 116, & 117",Vehicles,Usable Cars,1,0.385527626089711,475
Reporting Group,Bus,21,Fares,Fare Product,Other,0.00265545676593958,476
Reporting Group,Bus,"114, 116, & 117",Vehicles,Usable Cars,2,0.0720687466875636,477
Reporting Group,Bus,21,Fares,Reduced Fares,Full Fare,0.719973471595082,478
Reporting Group,Bus,"114, 116, & 117",Vehicles,Usable Cars,3 or more,0.014842675925533,479
Reporting Group,Bus,21,Fares,Reduced Fares,Full Fare - Subsidized by Employer,0.0849001930747227,480
Reporting Group,Bus,15,Access Mode,Access to First MBTA Service,Walked,0.933662628569941,481
Reporting Group,Bus,21,Fares,Reduced Fares,Student (S-Card or M7),0.0823558215282964,482
Reporting Group,Bus,15,Access Mode,Access to First MBTA Service,Carpooled or Dropped off by Personal Vehicle,0.0101489312547385,483
Reporting Group,Bus,21,Fares,Reduced Fares,Senior CharlieCard,0.0284250619047767,484
